index,Part,Nest,CutWidthAve,CutWidthHigh,CutWidthLow,Flatness,GDT_Data.FrontSurfacePt1,GDT_Data.FrontSurfacePt2,Sides_Parallelism123213,GDT_Data.PartNumber,Side1ToFront_Perpendicularity,Side1ToTop_Perpendicularity,GDT_Data.Side1_Pt1,GDT_Data.Side1_Pt2,GDT_Data.Side1_Pt3,GDT_Data.Side1_Pt4,GDT_Data.Side1_X_Angle,GDT_Data.Side1_Y_Angle,Side2ToFront_Perpendicularity,Side2ToTop_Perpendicularity,GDT_Data.Side2_Pt1,GDT_Data.Side2_Pt2,GDT_Data.Side2_Pt3,GDT_Data.Side2_Pt4,GDT_Data.Side2_X_Angle,GDT_Data.Side2_Y_Angle,Sides_Parallelism,GDT_Data.Spare[0],GDT_Data.Spare[10],GDT_Data.Spare[11],GDT_Data.Spare[12],GDT_Data.Spare[13],GDT_Data.Spare[14],GDT_Data.Spare[15],GDT_Data.Spare[16],GDT_Data.Spare[17],GDT_Data.Spare[18],GDT_Data.Spare[19],GDT_Data.Spare[1],GDT_Data.Spare[2],GDT_Data.Spare[3],GDT_Data.Spare[4],GDT_Data.Spare[5],GDT_Data.Spare[6],GDT_Data.Spare[7],GDT_Data.Spare[8],GDT_Data.Spare[9],GDT_Data.TopSurfacePt1,GDT_Data.TopSurfacePt2,GDT_Data.TopSurfacePt3,GDT_Data.TopSurfacePt4,GDT_Data.TopSurfacePt5,GDT_Data.TopSurfacePt6,GDT_Data.TopSurfacePt7,GDT_Data.TopSurface_X_Angle,HydroMES.AxialNonUniformityGrade,HydroMES.AxialNonUniformityRating,HydroMES.CTLStatus,HydroMES.CellContrastGrade,HydroMES.CellContrastRating,HydroMES.CellModulationGrade,HydroMES.CellModulationRating,HydroMES.DataMatrix_Code,HydroMES.Date,HydroMES.Feature101Data,HydroMES.Feature22DataHigh,HydroMES.Feature22DataLow,HydroMES.Feature91Data,HydroMES.Feature93Data,HydroMES.Feature94Data,HydroMES.Feature95Data,HydroMES.Feature99Data,HydroMES.FixedPatternDamageGrade,HydroMES.FixedPatternDamageRating,HydroMES.FlatnessStatus,HydroMES.GridNonUniformityGrade,HydroMES.GridNonUniformityRating,HydroMES.JobNumber,HydroMES.JobNumberTrimmed,HydroMES.OperatingCrew,HydroMES.OperatorID,HydroMES.OverallDimStatus,HydroMES.ParallelismStatus,HydroMES.PartMarkingStatus,HydroMES.PerpendicularityStatus,HydroMES.ReferenceDecodeGrade,HydroMES.ReferenceDecodeRating,HydroMES.SerialNumber,HydroMES.SupplierCode,HydroMES.Time,HydroMES.Type,HydroMES.UnusedErrorCorrectionGrade,HydroMES.UnusedErrorCorrectionRating,Model.CutWidth_HighLimit,Model.CutWidth_LowLimit,Model.Flatness_HighLimit,Model.Flatness_LowLimit,Model.Height,Model.Length,Model.Name,Model.Parellelism_HighLimit,Model.Parellelism_LowLimit,Model.SideToFrontPerp_HighLimit,Model.SideToFrontPerp_LowLimit,Model.SideToTopPerp_HighLimit,Model.SideToTopPerp_LowLimit,Model.TypeCode,Model.Width,RejectCode,Status
163,14,1,118.1245041,118.1397095,118.1100082,0.09863489,-4.579999924,-4.511000156,0.048807338,R47,0.051783904,0.034930903,1.462991238,1.512225747,1.31486547,1.363288164,-0.059524931,-0.078798458,0.051275965,0.054726798,0.799546719,0.872818112,0.927927196,0.999209404,-0.088109627,-0.067580275,0.019802412,0.042532291,2.558314323,2.484709024,2.341593981,2.257768154,2.27064085,2.409359694,2.359524012,0.17947562,0.270630628,0.153924495,85.79585266,0,0,0.03958109,0.117749624,-0.070235625,0.074760854,0.070012614,0.093025289,33.5456543,27.27580261,33.60610962,-54.75727463,27.03857422,-44.9160614,-62.79787064,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.034930903,118.1397095,118.1100082,0.019802412,0.051783904,0.096403979,0.051275965,0.054726798,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,875,6,50:23.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
44,15,1,118.1356049,118.1620255,118.1191788,0.12787526,-4.572000027,-4.467000008,0.074272275,R47,0.01050801,0.017539928,1.444675565,1.478345037,1.350730658,1.384707808,-0.041232612,-0.049757697,0.009606751,0.044637199,0.841237307,0.913451254,0.915676892,0.968463838,-0.076191694,-0.034338254,0.02711226,0.043310467,2.562277317,2.4769907,2.401175499,2.293978214,2.32699728,2.400089741,2.347848415,0.113330834,0.267748266,0.078210682,100.9980469,0,0,0.043313675,0.084042646,-0.042886477,0.05949346,0.043282174,0.084494419,43.33607864,35.8781662,39.31059647,-57.11857605,39.87947083,-67.6556015,-82.15852356,0,,0,1,,0,,0,,1/29/2025,0.017539928,118.1620255,118.1191788,0.02711226,0.01050801,0.125494599,0.009606751,0.044637199,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,25:03.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
74,15,1,118.1399307,118.1635742,118.1221848,0.13006102,-4.616000175,-4.499000072,0.08276058,R47,0.008816872,0.017321309,1.442241549,1.485791445,1.348123431,1.384896994,-0.048959509,-0.051728677,0.012118798,0.046751466,0.843206704,0.917428792,0.918491185,0.974390149,-0.079312578,-0.035079297,0.02961481,0.047468655,2.543527365,2.454265118,2.408507347,2.288578033,2.319463968,2.388213634,2.335551262,0.117820047,0.284569621,0.079898521,101.0359268,0,0,0.047696963,0.073632956,-0.043628968,0.063449942,0.042179264,0.090603307,39.67426682,40.23884201,39.28277588,-59.97442245,37.06150436,-69.87127686,-78.17764282,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.017321309,118.1635742,118.1221848,0.02961481,0.008816872,0.118416488,0.012118798,0.046751466,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,814,6,35:08.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
104,15,1,118.1441345,118.1704254,118.1289444,0.13018644,-4.59800005,-4.514999866,0.058710597,R47,0.010117984,0.018333314,1.451403737,1.480314612,1.361252427,1.388977528,-0.0345213,-0.048141286,0.023633596,0.044214532,0.850634575,0.915118217,0.921170473,0.96253252,-0.064516053,-0.03128726,0.029197762,0.033068124,2.521872282,2.459047794,2.405829906,2.296479225,2.346522808,2.39629817,2.354040861,0.109649204,0.218277365,0.07126157,102.2401733,0,0,0.033460069,0.064812139,-0.043057717,0.049983125,0.037123714,0.073862106,33.23147583,29.22194862,37.10535812,-64.7193985,33.52077866,-58.89093018,-73.92910004,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.018333314,118.1704254,118.1289444,0.029197762,0.010117984,0.111034453,0.023633596,0.044214532,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,835,6,40:21.3,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
134,15,1,118.1439438,118.1727982,118.1257095,0.13203797,-4.613999844,-4.506999969,0.075686879,R47,0.004212154,0.013720799,1.444154382,1.479639292,1.349419951,1.383268952,-0.042261064,-0.050692104,0.013277295,0.044567112,0.848633707,0.924740195,0.923641741,0.97715348,-0.079006091,-0.033799551,0.032150768,0.04837402,2.551622629,2.45974803,2.390922308,2.278922081,2.306134939,2.391027212,2.332854986,0.115459092,0.267299712,0.076983698,99.96408081,0,0,0.048022661,0.085185066,-0.045650661,0.061033342,0.041670628,0.089493304,39.87524796,34.37444305,39.24897003,-58.12646866,37.83761597,-66.51901245,-82.22335052,0,,0,1,,0,,0,,1/29/2025,0.013720799,118.1727982,118.1257095,0.032150768,0.004212154,0.122098602,0.013277295,0.044567112,,0,2,,0,25410076,5410076,A,,2,1,0,1,,0,,6,45:50.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,3300,0
164,15,1,118.1443176,118.1714172,118.1235886,0.11744988,-4.611999989,-4.556000233,0.03961172,R47,0.011448318,0.016045982,1.456188917,1.490695238,1.366456628,1.394472003,-0.038108818,-0.049326219,0.028463995,0.046354227,0.84575814,0.911323428,0.91032064,0.956896186,-0.068353117,-0.029214283,0.034758065,0.037517626,2.59173274,2.524508715,2.354802132,2.264456511,2.288335562,2.409964561,2.365346432,0.11234808,0.169946387,0.066540048,98.91571808,0,0,0.036417611,0.127267629,-0.042473637,0.05232225,0.035002936,0.080285773,40.88505936,38.44926071,41.08179474,-58.51396561,36.40175247,-63.59089279,-77.65599823,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.016045982,118.1714172,118.1235886,0.034758065,0.011448318,0.118737794,0.028463995,0.046354227,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,876,6,50:26.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
45,16,1,118.1946411,118.2034988,118.1852188,0.04312535,-4.467999935,-4.426000118,0.029708788,R47,0.105397671,0.006294892,1.486056209,1.48777616,1.278142571,1.303347468,-0.016411491,-0.104071923,0.103046775,0.008561643,0.882774413,0.913540125,1.063071251,1.118706226,-0.052663762,-0.102247119,0.015041388,0.03221396,2.538343191,2.480065584,2.444268227,2.394425869,2.362782717,2.474609852,2.445333004,0.23703976,0.278901517,0.232883498,32.66405487,0,0,0.035854589,0.058000755,-0.093774654,0.026406057,0.092742495,0.040113252,6.512563229,12.28381252,15.89653969,-20.76751518,-4.056481838,-28.26421738,-27.30619621,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.006294892,118.2034988,118.1852188,0.015041388,0.105397671,0.044160757,0.103046775,0.008561643,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,793,6,25:07.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
75,16,1,118.1924057,118.2046509,118.1847229,0.041466315,-4.499000072,-4.478000164,0.014854396,R47,0.107345775,0.009557208,1.494629383,1.481776714,1.2826823,1.299385786,-0.002347187,-0.104601294,0.104945019,0.008568121,0.886652827,0.906121731,1.06732595,1.105912566,-0.035386555,-0.100921087,0.018283634,0.020831853,2.551726818,2.515227795,2.416457653,2.379336834,2.354273796,2.478010178,2.464830637,0.238245487,0.246966645,0.229863271,36.59521866,0,0,0.024359455,0.081217103,-0.094629966,0.012014016,0.093575917,0.028737122,-0.009150982,9.707420349,15.62520599,-24.97001266,-2.729519367,-31.57631493,-24.61507225,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.009557208,118.2046509,118.1847229,0.018283634,0.107345775,0.047201522,0.104945019,0.008568121,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,815,6,35:12.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
105,16,1,118.2029114,118.2216034,118.1938477,0.05107308,-4.540999889,-4.499000072,0.029708788,R47,0.10806673,0.007224318,1.500332236,1.483493328,1.286461234,1.303851724,-0.000336205,-0.104382344,0.085882619,0.008852972,0.896473646,0.917368889,1.071201205,1.107318759,-0.034750983,-0.0967336,0.027397346,0.018262465,2.560774565,2.524452686,2.393493414,2.367075443,2.335402489,2.487979174,2.47569418,0.237746805,0.261737406,0.220325634,34.09406662,0,0,0.023263998,0.098077081,-0.094946504,0.011597039,0.085206605,0.026430547,-4.42633152,2.233346701,12.09115314,-24.96417236,-4.011229038,-23.68585396,-17.87010765,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.007224318,118.2216034,118.1938477,0.027397346,0.10806673,0.037055325,0.085882619,0.008852972,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,836,6,40:25.2,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
135,16,1,118.1964264,118.2070313,118.1875916,0.05604801,-4.532000065,-4.434999943,0.068613522,R47,0.101226524,0.005742026,1.493611217,1.486380219,1.285840034,1.308900118,-0.009648296,-0.102190971,0.093374737,0.009261175,0.884917736,0.90951699,1.064498305,1.106913328,-0.040847175,-0.099996135,0.01693359,0.025436379,2.526120186,2.480011463,2.429990053,2.38032198,2.356016397,2.468417645,2.447519541,0.232755616,0.357840806,0.22775653,38.35096359,0,0,0.030262368,0.061698038,-0.091943316,0.020138571,0.088496007,0.033981085,-1.857222557,7.222265244,17.231884,-25.11907959,-2.323937178,-28.11116409,-23.85597229,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.005742026,118.2070313,118.1875916,0.01693359,0.101226524,0.045343049,0.093374737,0.009261175,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,855,6,45:54.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
165,16,1,118.2054138,118.2218781,118.1949921,0.05678372,-4.524000168,-4.493000031,0.021928111,R47,0.101483613,0.007778724,1.504097939,1.493593574,1.295892596,1.314540744,-0.004963876,-0.102723308,0.080802865,0.010870129,0.890170693,0.91388005,1.061651587,1.10270822,-0.039476778,-0.095574856,0.027847318,0.022889333,2.533728838,2.489191294,2.410066128,2.374834776,2.344201326,2.476582289,2.458664417,0.233968109,0.238935992,0.217686415,32.4661293,0,0,0.027657457,0.074838981,-0.092056192,0.015712392,0.082976349,0.03291852,-4.615670204,2.598914623,11.24286366,-23.02744484,-4.155896187,-22.60225487,-17.56131363,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.007778724,118.2218781,118.1949921,0.027847318,0.101483613,0.034270309,0.080802865,0.010870129,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,877,6,50:38.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
46,17,1,118.1336594,118.1612701,118.1021118,0.04231941,-4.550000191,-4.455999851,0.066491611,R47,0.196811795,0.068794467,1.547643542,1.50861454,1.274891376,1.259369135,0.033250593,-0.138463885,0.148648575,0.033397961,0.812526405,0.809727788,1.02394712,1.052785635,-0.015872087,-0.120554015,0.059771348,0.039017558,2.553694248,2.462722301,2.392108917,2.361130953,2.325272083,2.528883219,2.487321138,0.315372616,0.408281446,0.27458021,70.2420578,0,0,0.041569758,0.089015342,-0.133909881,-0.024454802,0.112763889,0.008203349,-13.08453369,-25.60294342,-8.307606697,-29.99920082,0.160891056,16.58244324,13.24285889,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.068794467,118.1612701,118.1021118,0.059771348,0.196811795,0.046581641,0.148648575,0.033397961,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,794,6,25:11.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
76,17,1,118.1341553,118.1638184,118.1036148,0.04390587,-4.561999798,-4.482999802,0.055881049,R47,0.191930324,0.073163308,1.550809026,1.504083037,1.275229931,1.251377344,0.043019719,-0.140131623,0.138427645,0.035488427,0.819692254,0.809106767,1.03344214,1.047752261,-0.002270275,-0.12000142,0.065436512,0.029689832,2.556262016,2.496256828,2.36430335,2.354930162,2.318207741,2.528335094,2.495278358,0.319171131,0.373893499,0.273321599,66.47233582,0,0,0.028601648,0.106672198,-0.131766677,-0.03781338,0.108276412,-0.003053122,-12.81503105,-26.07386589,-1.353918076,-23.16737747,-3.764789581,20.39846802,7.935966492,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.073163308,118.1638184,118.1036148,0.065436512,0.191930324,0.046472337,0.138427645,0.035488427,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,816,6,35:23.6,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
106,17,1,118.1423187,118.1745148,118.1065979,0.04731206,-4.559999943,-4.482999802,0.054466445,R47,0.198160648,0.068952724,1.550317645,1.502432823,1.275332689,1.251564741,0.043674473,-0.139486566,0.136093244,0.035581302,0.833569109,0.82029283,1.036234021,1.054386139,-0.002971969,-0.115853563,0.070470005,0.028653281,2.545067787,2.478895426,2.367052317,2.356464863,2.321307659,2.522613764,2.491383314,0.317701906,0.368337125,0.263874233,69.98622894,0,0,0.029705046,0.097847454,-0.134502098,-0.034965098,0.107251495,-0.004175365,-15.65986443,-31.31171227,-3.725711823,-23.30491257,-1.929033756,18.67451477,10.11018372,0,,0,1,,0,,0,,1/29/2025,0.068952724,118.1745148,118.1065979,0.070470005,0.198160648,0.049986228,0.136093244,0.035581302,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,,6,40:29.0,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
136,17,1,118.1370697,118.1730881,118.1025238,0.05006287,-4.59100008,-4.499000072,0.065076672,R47,0.195911318,0.070726909,1.555747867,1.511996746,1.27115798,1.255167842,0.036414061,-0.143615499,0.14489007,0.034712855,0.813101053,0.81344223,1.028556705,1.05395925,-0.015691562,-0.120950341,0.062451441,0.041944895,2.550108433,2.455346584,2.375256777,2.344676971,2.304214001,2.521501064,2.478644848,0.327106178,0.401300251,0.275482893,72.99282837,0,0,0.04357237,0.09636426,-0.133514524,-0.023310402,0.111113727,0.009917512,-11.12892914,-25.61655998,-7.732862473,-30.33895874,-1.963088036,19.28927994,15.65387344,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.070726909,118.1730881,118.1025238,0.062451441,0.195911318,0.049628239,0.14489007,0.034712855,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,856,6,45:58.5,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
166,17,1,118.1458664,118.1804123,118.1100082,0.05621532,-4.617000103,-4.518000126,0.070028126,R47,0.192927673,0.070882753,1.55632019,1.501015186,1.282645106,1.252169728,0.052285668,-0.138602614,0.129719898,0.032213502,0.835977674,0.82019031,1.039040446,1.050964355,0.002354889,-0.115078628,0.074098177,0.021234693,2.560079813,2.514156103,2.343233824,2.342318058,2.307715654,2.53478694,2.508141518,0.31568858,0.39740783,0.26210919,74.87535095,0,0,0.022116631,0.121971801,-0.132204562,-0.044164397,0.104453288,-0.00848669,-15.56881905,-23.67848778,-8.633081436,-30.52282906,-9.876592636,25.35251999,14.39380646,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.070882753,118.1804123,118.1100082,0.074098177,0.192927673,0.05587535,0.129719898,0.032213502,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,878,6,50:41.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
47,18,1,118.0851212,118.0903549,118.0800476,0.05885009,-4.558000088,-4.464000225,0.066491276,R47,0.06248926,0.094338372,1.43395865,1.515819192,1.26161325,1.369411111,-0.115602247,-0.084551923,0.076185659,0.091689043,0.750075936,0.850012004,0.902145028,1.012289882,-0.128050327,-0.083383061,0.01395028,0.042857483,2.546324492,2.472426414,2.417389631,2.345618248,2.283469439,2.515479803,2.481736898,0.192580014,0.335818082,0.189917758,80.09000397,0,0,0.05206348,0.09430974,-0.074935794,0.129897624,0.080949172,0.127453253,-30.64907074,-6.593226433,18.33872223,-36.16372299,-21.01536751,1.646018982,16.44093323,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.094338372,118.0903549,118.0800476,0.01395028,0.06248926,0.054502446,0.076185659,0.091689043,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,795,6,25:15.3,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
77,18,1,118.0876846,118.0935211,118.0761566,0.05925122,-4.572999954,-4.487999916,0.060125209,R47,0.068294056,0.097106583,1.433951259,1.521799803,1.260891676,1.369868398,-0.119970649,-0.086206473,0.072953649,0.091126986,0.755428433,0.849998116,0.904561877,1.00912106,-0.121374756,-0.081767492,0.007580733,0.042264123,2.540714979,2.464836836,2.409270525,2.343095541,2.280905485,2.507727623,2.475805759,0.196348503,0.318086445,0.18623805,76.87705994,0,0,0.051009454,0.09310957,-0.077484377,0.131858319,0.079530165,0.126341313,-25.68543816,-7.063250065,17.54020309,-32.59483337,-19.64452744,2.441791534,17.28222275,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.097106583,118.0935211,118.0761566,0.007580733,0.068294056,0.050135035,0.072953649,0.091126986,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,817,6,35:27.4,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
107,18,1,118.0880737,118.0959473,118.0729446,0.05824951,-4.604000092,-4.519000053,0.060125209,R47,0.058455259,0.096169256,1.448604107,1.523681045,1.27833569,1.3817904,-0.108820185,-0.082802705,0.056013182,0.091294356,0.755620837,0.84343791,0.887223303,0.988459647,-0.115233481,-0.073376812,0.005452371,0.034778163,2.60014677,2.535038948,2.363306046,2.319710493,2.245037556,2.538360357,2.510389805,0.188595906,0.301145971,0.167126983,82.18127441,0,0,0.045709811,0.1494679,-0.073164672,0.123507544,0.072092481,0.119009785,-28.38258362,-9.381715775,15.41547775,-34.56464767,-21.13845825,7.443159103,20.61662292,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.096169256,118.0959473,118.0729446,0.005452371,0.058455259,0.055181272,0.056013182,0.091294356,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,838,6,40:32.9,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
137,18,1,118.0882721,118.094223,118.0776138,0.06057242,-4.599999905,-4.497000217,0.072857335,R47,0.067798115,0.098587871,1.433739662,1.521428227,1.260680318,1.372442842,-0.121571153,-0.08542496,0.075982839,0.091671109,0.756395042,0.849527538,0.902984798,1.010788918,-0.12247663,-0.081659995,0.010715939,0.04235512,2.554911852,2.479269743,2.387459755,2.330210686,2.25885725,2.506324768,2.474975586,0.19456847,0.350114882,0.185993209,70.10147095,0,0,0.050936647,0.111399129,-0.077266634,0.13331601,0.080860123,0.12693435,-20.6819725,-12.59939289,20.69551086,-31.48397446,-27.20870018,2.013736725,11.61749649,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.098587871,118.094223,118.0776138,0.010715939,0.067798115,0.052179486,0.075982839,0.091671109,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,857,6,46:02.3,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
167,18,1,118.0942383,118.1023788,118.0804749,0.056205,-4.603000164,-4.507999897,0.06719891,R47,0.056562051,0.094823062,1.438699722,1.521530628,1.270483732,1.378973007,-0.116615154,-0.082435198,0.062691748,0.091883466,0.764553189,0.85477376,0.898979068,1.003843307,-0.118909791,-0.075199462,0.006798115,0.039109208,2.559946299,2.48886776,2.38112092,2.322084188,2.250610828,2.515605688,2.484115362,0.187758863,0.323935926,0.171278358,83.36949158,0,0,0.050344311,0.120507047,-0.072333463,0.12659654,0.075024694,0.123884365,-30.22839737,-7.54315567,17.21280289,-34.63895035,-22.57664108,5.174219131,20.14109039,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.094823062,118.1023788,118.0804749,0.006798115,0.056562051,0.05478004,0.062691748,0.091883466,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,879,6,50:45.8,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
48,19,1,118.1215668,118.1354752,118.1093521,0.05067081,-4.561999798,-4.456999779,0.074272275,R47,0.055247128,0.027415032,1.440597296,1.47947526,1.266832829,1.328680158,-0.061395016,-0.086092032,0.050562687,0.043902542,0.824692786,0.890977263,0.961879075,1.047998428,-0.092894562,-0.078040905,0.017140076,0.040352747,2.52620697,2.468458176,2.40461278,2.34683609,2.285872698,2.51368618,2.469156981,0.196087852,0.327917546,0.17775017,73.55821991,0,0,0.046241149,0.08990901,-0.071756147,0.065646879,0.069699451,0.080858879,-29.77111435,-2.406241655,14.57290745,-30.02788544,-22.01042938,13.80637741,10.78710556,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.027415032,118.1354752,118.1093521,0.017140076,0.055247128,0.044600792,0.050562687,0.043902542,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,796,6,25:19.1,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
78,19,1,118.124115,118.1434174,118.1092377,0.05331707,-4.592000008,-4.497000217,0.067198567,R47,0.055142626,0.029537942,1.440458775,1.482469797,1.261843443,1.330357313,-0.067368157,-0.08772821,0.028432662,0.042811204,0.834317148,0.899055779,0.960082293,1.042748809,-0.089847721,-0.07147596,0.029826192,0.045655522,2.508199215,2.440840244,2.409603119,2.341488123,2.278119564,2.495192766,2.452063799,0.199814498,0.28967613,0.162797511,71.50557709,0,0,0.051199175,0.078346558,-0.071710266,0.072908334,0.059983306,0.085154742,-28.71653366,-6.449478149,21.78129005,-28.56418419,-23.77257919,9.090564728,9.789043427,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.029537942,118.1434174,118.1092377,0.029826192,0.055142626,0.050497826,0.028432662,0.042811204,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,818,6,35:31.3,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
108,19,1,118.1229706,118.1365509,118.1138229,0.05357615,-4.59499979,-4.510000229,0.06012487,R47,0.057675716,0.029671969,1.446771502,1.488947392,1.267763376,1.338306427,-0.068705492,-0.08744207,0.047058783,0.042902481,0.819356859,0.885876894,0.956717193,1.043003917,-0.093140155,-0.07811515,0.016963657,0.047376368,2.524219036,2.452203274,2.395205975,2.329492331,2.259027243,2.498732328,2.449664116,0.199162766,0.29219085,0.177919284,70.81594086,0,0,0.054106433,0.094103642,-0.072822414,0.074752837,0.06816107,0.086959802,-28.48966217,-0.799504459,19.07555389,-28.43063927,-21.07077408,9.022182465,9.326274872,0,,0,1,,0,,0,4.70654E+15,1/29/2025,0.029671969,118.1365509,118.1138229,0.016963657,0.057675716,0.047565214,0.047058783,0.042902481,,0,1,,0,25410076,5410076,A,,1,1,0,1,,0,839,6,40:39.7,47,,0,118.5,118,0.119999997,-0.104999997,62.09999847,130.5,R47,0.300000012,-0.300000012,0.300000012,-0.300000012,0.25,-0.25,47,118,0,0
